Human PseudoGene v19,RP11-364M6.1
Human PseudoGene v19,RP11-752L20.1
Human PseudoGene v19,GTF2F2P1
Human PseudoGene v19,RP11-315D13.1
Human PseudoGene v19,RP11-655B23.1
Human PseudoGene v19,ATP5LP4
Human PseudoGene v19,RP11-707F2.2
Human PseudoGene v19,RP11-174F8.1
Human PseudoGene v19,ZBTB8OSP1
Human PseudoGene v19,AK4P6
Human PseudoGene v19,RP11-731D1.1
Human PseudoGene v19,RP11-731D1.3
Human PseudoGene v19,RP11-555K12.1
Human PseudoGene v19,RP11-555K12.2
Human PseudoGene v19,RP11-529H22.1
Human PseudoGene v19,RP11-206F17.2
Human PseudoGene v19,ANXA2P1
Human PseudoGene v19,RP11-153M7.1
Human PseudoGene v19,RP11-153M7.3
Human PseudoGene v19,RP11-290O12.1
Human PseudoGene v19,RP11-158C21.2
Human PseudoGene v19,RP11-158C21.3
Human PseudoGene v19,RP11-21G20.1
Human PseudoGene v19,RP11-21G20.4
Human PseudoGene v19,RP11-27G13.3
Human PseudoGene v19,RP11-27G13.4
Human PseudoGene v19,RP11-27G13.5
Human PseudoGene v19,RP11-627H22.9
Human PseudoGene v19,MTND6P17
Human PseudoGene v19,MTND5P9
Human PseudoGene v19,MTND4P8
Human PseudoGene v19,MTND3P3
Human PseudoGene v19,RP11-627H22.8
Human PseudoGene v19,MTATP6P9
Human PseudoGene v19,RP11-627H22.6
Human PseudoGene v19,RP11-627H22.5
Human PseudoGene v19,MTND2P33
Human PseudoGene v19,MTND1P22
Human PseudoGene v19,FTH1P21
Human PseudoGene v19,RP11-612J15.3
Human PseudoGene v19,RP11-392C20.1
Human PseudoGene v19,RP11-312A15.1
Human PseudoGene v19,RP11-312A15.3
Human PseudoGene v19,NUDT19P5
Human PseudoGene v19,RP11-597D13.7
Human PseudoGene v19,RP11-781M16.1
Human PseudoGene v19,RP11-815N9.2
Human PseudoGene v19,FABP5P12
Human PseudoGene v19,RP11-138A23.1
Human PseudoGene v19,RP11-502M1.1
Human PseudoGene v19,RPS14P7
Human PseudoGene v19,MTHFD2P4
Human PseudoGene v19,TOMM22P4
Human PseudoGene v19,RP11-580J4.1
Human PseudoGene v19,RP11-719L21.1
Human PseudoGene v19,RPL35AP12
Human PseudoGene v19,RP11-606P2.1
Human PseudoGene v19,RP11-39C10.1
Human PseudoGene v19,ANP32C
Human PseudoGene v19,RP11-75A5.1
Human PseudoGene v19,RP11-294O2.1
Human PseudoGene v19,TRIM60P14
Human PseudoGene v19,RP11-366M4.2
Human PseudoGene v19,FAM218BP
Human PseudoGene v19,RP11-366M4.18
Human PseudoGene v19,RP11-366M4.6
Human PseudoGene v19,NACA3P
Human PseudoGene v19,RP11-366M4.8
Human PseudoGene v19,RP11-366M4.8
Human PseudoGene v19,RP11-366M4.11
Human PseudoGene v19,RP11-366M4.12
Human PseudoGene v19,RP11-366M4.14
Human PseudoGene v19,RP11-366M4.1
Human PseudoGene v19,RP11-366M4.15
Human PseudoGene v19,RP11-366M4.17
Human PseudoGene v19,RP11-219C20.1
Human PseudoGene v19,HADHAP1
Human PseudoGene v19,SCGB1D5P
Human PseudoGene v19,RP11-443J23.1
Human PseudoGene v19,RP11-511B7.1
Human PseudoGene v19,PHBP14
Human PseudoGene v19,RP11-521F1.1
Human PseudoGene v19,BTF3L4P4
Human PseudoGene v19,RPL9P16
Human PseudoGene v19,RPL6P12
Human PseudoGene v19,PTGES3P3
Human PseudoGene v19,PTGES3P3
Human PseudoGene v19,RP11-205M3.1
Human PseudoGene v19,APOBEC3AP1
Human PseudoGene v19,RP11-654F3.1
Human PseudoGene v19,RP11-796L2.1
Human PseudoGene v19,HSP90AA6P
Human PseudoGene v19,RP11-213L8.1
Human PseudoGene v19,RP11-344G13.2
Human PseudoGene v19,RP11-384D10.1
Human PseudoGene v19,RP11-485C11.1
Human PseudoGene v19,RPL5P11
Human PseudoGene v19,MORF4
Human PseudoGene v19,MORF4
Human PseudoGene v19,RANP6
Human PseudoGene v19,RP11-440I14.4
Human PseudoGene v19,RP13-577H12.3
Human PseudoGene v19,RP11-391J13.1
Human PseudoGene v19,RP11-287F9.1
Human PseudoGene v19,TSEN2P1
Human PseudoGene v19,ADAM20P2
Human PseudoGene v19,RP11-598O12.1
Human PseudoGene v19,MARK2P4
Human PseudoGene v19,RP11-313E19.1
Human PseudoGene v19,RP11-84H6.1
Human PseudoGene v19,RP11-296L20.1
Human PseudoGene v19,RP11-774G5.1
Human PseudoGene v19,RP11-751A18.1
Human PseudoGene v19,RP11-665C14.1
Human PseudoGene v19,RP11-433O3.1
Human PseudoGene v19,RP11-433O3.1
Human PseudoGene v19,RP11-540E16.1
Human PseudoGene v19,RP11-335L23.2
Human PseudoGene v19,FAM92A1P2
Human PseudoGene v19,RP11-451F20.1
Human PseudoGene v19,RP11-692E14.1
Human PseudoGene v19,VTI1BP2
Human PseudoGene v19,RP11-616K6.1
Human PseudoGene v19,RP11-162O12.1
Human PseudoGene v19,RP11-162O12.2
Human PseudoGene v19,RP11-162O12.2
Human PseudoGene v19,RP11-326I11.1
Human PseudoGene v19,RP11-701P16.1
Human PseudoGene v19,RP11-701P16.3
Human PseudoGene v19,RP11-386B13.1
Human PseudoGene v19,RP11-173M11.2
Human PseudoGene v19,ORAOV1P1
Human PseudoGene v19,SLC25A5P6
Human PseudoGene v19,MRPS36P2
Human PseudoGene v19,RP11-91J3.1
Human PseudoGene v19,ADAM20P3
Human PseudoGene v19,RP11-713C19.2
Human PseudoGene v19,RP11-713C19.1
Human PseudoGene v19,RP11-219G10.1
Human PseudoGene v19,NARG2P1
Human PseudoGene v19,RP11-756P10.1
Human PseudoGene v19,RP11-756P10.3
Human PseudoGene v19,RP11-756P10.3
Human PseudoGene v19,HSP90AA4P
Human PseudoGene v19,MLLT10P2
Human PseudoGene v19,AF146191.8
Human PseudoGene v19,TUBB7P
Human PseudoGene v19,DUX4L9
Human PseudoGene v19,RARRES2P4
Human PseudoGene v19,AGGF1P1
Human PseudoGene v19,CLUHP4
Human PseudoGene v19,U85056.3
Human PseudoGene v19,DUX4L8
Human PseudoGene v19,DUX4L8
Human PseudoGene v19,RP11-98J23.2
Human PseudoGene v19,SDHAP3
Human PseudoGene v19,SDHAP3
Human PseudoGene v19,GUSBP1
Human PseudoGene v19,GUSBP1
Human PseudoGene v19,RP11-1023L17.1
Human PseudoGene v19,SERBP1P6
Human PseudoGene v19,CTD-2265D6.2
Human PseudoGene v19,RP11-116B13.1
Human PseudoGene v19,AC112198.1
Human PseudoGene v19,AC016561.1
Human PseudoGene v19,GUSBP3
Human PseudoGene v19,GUSBP3
Human PseudoGene v19,RP11-1415C14.4
Human PseudoGene v19,GTF2H2B
Human PseudoGene v19,GTF2H2B
Human PseudoGene v19,GTF2H2B
Human PseudoGene v19,RP11-589F5.4
Human PseudoGene v19,RP11-195E2.1
Human PseudoGene v19,GUSBP9
Human PseudoGene v19,RP11-1198D22.1
Human PseudoGene v19,NBPF22P
Human PseudoGene v19,AC034228.7
Human PseudoGene v19,RP11-1277A3.2
Human PseudoGene v19,RP11-811I15.1
Human PseudoGene v19,CTD-2083E4.5
Human PseudoGene v19,CTD-2228K2.2
Human PseudoGene v19,CTD-2228K2.1
Human PseudoGene v19,CTD-2589H19.4
Human PseudoGene v19,SPCS2P3
Human PseudoGene v19,AC116351.1
Human PseudoGene v19,RP11-325I22.1
Human PseudoGene v19,CTD-2012J19.2
Human PseudoGene v19,RP11-43F13.1
Human PseudoGene v19,CTD-2012J19.1
Human PseudoGene v19,RP11-692C23.1
Human PseudoGene v19,ALG3P1
Human PseudoGene v19,RP11-531A21.3
Human PseudoGene v19,RP11-531A21.4
Human PseudoGene v19,RP11-531A21.2
Human PseudoGene v19,HMGB3P3
Human PseudoGene v19,CTD-2195M18.2
Human PseudoGene v19,RP11-404K5.3
Human PseudoGene v19,RP11-404K5.1
Human PseudoGene v19,RP11-404K5.2
Human PseudoGene v19,RP11-215I16.1
Human PseudoGene v19,RP11-480D4.5
Human PseudoGene v19,RP11-480D4.4
Human PseudoGene v19,MTND6P2
Human PseudoGene v19,RP11-417J1.3
Human PseudoGene v19,AC034229.1
Human PseudoGene v19,RPL30P7
Human PseudoGene v19,AC112200.1
Human PseudoGene v19,RP11-54F2.1
Human PseudoGene v19,RP11-215G15.4
Human PseudoGene v19,RP11-419C19.3
Human PseudoGene v19,RP11-419C19.1
Human PseudoGene v19,RPS23P5
Human PseudoGene v19,CTD-2042D5.1
Human PseudoGene v19,CTC-232H10.1
Human PseudoGene v19,CTD-2165H16.3
Human PseudoGene v19,CCT6P2
Human PseudoGene v19,EEF1A1P13
Human PseudoGene v19,EEF1A1P13
Human PseudoGene v19,RBBP4P1
Human PseudoGene v19,UQCRBP3
Human PseudoGene v19,HNRNPKP5
Human PseudoGene v19,SEPHS2P1
Human PseudoGene v19,MARK2P5
Human PseudoGene v19,CTD-2313D3.1
Human PseudoGene v19,RP11-19O2.4
Human PseudoGene v19,CTB-55B8.1
Human PseudoGene v19,DCAF13P2
Human PseudoGene v19,CTD-2139B15.1
Human PseudoGene v19,FTH1P10
Human PseudoGene v19,RP11-321E2.5
Human PseudoGene v19,RP11-321E2.5
Human PseudoGene v19,RP11-321E2.13
Human PseudoGene v19,RP11-321E2.13
Human PseudoGene v19,RP11-321E2.12
Human PseudoGene v19,RP11-321E2.6
Human PseudoGene v19,RP11-321E2.6
Human PseudoGene v19,RP11-321E2.11
Human PseudoGene v19,RP11-321E2.10
Human PseudoGene v19,RP11-321E2.2
Human PseudoGene v19,RP11-321E2.7
Human PseudoGene v19,RP11-321E2.8
Human PseudoGene v19,RP11-321E2.9
Human PseudoGene v19,RP11-432M8.2
Human PseudoGene v19,RP11-432M8.2
Human PseudoGene v19,RP11-432M8.1
Human PseudoGene v19,RP11-432M8.3
Human PseudoGene v19,RP11-432M8.4
Human PseudoGene v19,RP11-432M8.5
Human PseudoGene v19,RP11-432M8.7
Human PseudoGene v19,RP11-432M8.6
Human PseudoGene v19,RP11-432M8.8
Human PseudoGene v19,RP11-432M8.8
Human PseudoGene v19,RP11-432M8.9
Human PseudoGene v19,RP11-432M8.20
Human PseudoGene v19,RP11-432M8.10
Human PseudoGene v19,RP11-432M8.11
Human PseudoGene v19,RP11-432M8.12
Human PseudoGene v19,RP11-432M8.13
Human PseudoGene v19,RP11-432M8.15
Human PseudoGene v19,RP11-432M8.14
Human PseudoGene v19,RP11-432M8.16
Human PseudoGene v19,RP11-432M8.18
Human PseudoGene v19,RP11-432M8.17
Human PseudoGene v19,RP11-432M8.17
Human PseudoGene v19,RP11-432M8.19
Human PseudoGene v19,RPL36AP21
Human PseudoGene v19,UBE2V1P12
Human PseudoGene v19,CTD-2151L9.2
Human PseudoGene v19,RP11-81B23.1
Human PseudoGene v19,RPL32P14
Human PseudoGene v19,HSPD1P15
Human PseudoGene v19,RP11-61K20.1
Human PseudoGene v19,RP11-420O16.2
Human PseudoGene v19,RP11-697E23.1
Human PseudoGene v19,RP11-811J10.1
Human PseudoGene v19,RP11-823P9.3
Human PseudoGene v19,AC138951.1
Human PseudoGene v19,HSPD1P1
Human PseudoGene v19,HSPD1P1
Human PseudoGene v19,HSPD1P1
Human PseudoGene v19,PMCHL1
Human PseudoGene v19,GCNT1P2
Human PseudoGene v19,CTD-2272G21.3
Human PseudoGene v19,CTD-2272G21.2
Human PseudoGene v19,CTD-2272G21.1
Human PseudoGene v19,CTD-2351A8.1
Human PseudoGene v19,RP11-197O8.1
Human PseudoGene v19,CTD-2138O14.1
Human PseudoGene v19,CTD-2015B23.2
Human PseudoGene v19,RP11-116O11.2
Human PseudoGene v19,RP11-12P19.2
Human PseudoGene v19,RP11-12P19.1
Human PseudoGene v19,MSNP1
Human PseudoGene v19,CTD-2533K21.3
Human PseudoGene v19,CTD-2533K21.2
Human PseudoGene v19,CTD-2533K21.1
Human PseudoGene v19,CTD-2194F12.1
Human PseudoGene v19,RP11-560A7.1
Human PseudoGene v19,CTD-2134P3.2
Human PseudoGene v19,CTD-2269E23.3
Human PseudoGene v19,LSP1P3
Human PseudoGene v19,LSP1P3
Human PseudoGene v19,CTD-2269E23.2
Human PseudoGene v19,SUCLG2P4
Human PseudoGene v19,RP11-42L13.2
Human PseudoGene v19,RP11-42L13.3
Human PseudoGene v19,UBL5P1
Human PseudoGene v19,CTD-2011G17.1
Human PseudoGene v19,CTD-2057J6.2
Human PseudoGene v19,CTD-2057J6.1
Human PseudoGene v19,RP11-136H13.1
Human PseudoGene v19,RP11-136H13.2
Human PseudoGene v19,RPL19P11
Human PseudoGene v19,CTD-2127O16.2
Human PseudoGene v19,RP11-152K4.1
Human PseudoGene v19,RP11-5N11.1
Human PseudoGene v19,CTD-2290C23.1
Human PseudoGene v19,CTD-2290C23.2
Human PseudoGene v19,RPL5P14
Human PseudoGene v19,CTD-2206G10.1
Human PseudoGene v19,CTD-2206G10.2
Human PseudoGene v19,CTD-2186M15.1
Human PseudoGene v19,CTD-2290P7.1
Human PseudoGene v19,CTD-2218G20.1
Human PseudoGene v19,CTD-2017D15.1
Human PseudoGene v19,RP11-36C20.1
Human PseudoGene v19,CTD-2233C11.3
Human PseudoGene v19,RP11-1084J3.1
Human PseudoGene v19,RP11-1084J3.3
Human PseudoGene v19,RP11-1023L17.1
Human PseudoGene v19,RP11-1023L17.1
Human PseudoGene v19,RP11-1023L17.2
Human PseudoGene v19,RP11-1325J9.1
Human PseudoGene v19,CTD-2517O10.5
Human PseudoGene v19,RPL21P54
Human PseudoGene v19,CTD-2046J7.1
Human PseudoGene v19,RP11-79C6.1
Human PseudoGene v19,CTD-2197M16.1
Human PseudoGene v19,CTD-2282P23.1
Human PseudoGene v19,KRT18P31
Human PseudoGene v19,RPS4XP6
Human PseudoGene v19,CTD-2284O10.3
Human PseudoGene v19,OFD1P17
Human PseudoGene v19,CTD-2124B8.2
Human PseudoGene v19,RP11-648M2.1
Human PseudoGene v19,RP11-648M2.2
Human PseudoGene v19,CTD-2108O9.4
Human PseudoGene v19,RP11-122C5.2
Human PseudoGene v19,AIG1P1
Human PseudoGene v19,GOLGA5P1
Human PseudoGene v19,CCDC11P1
Human PseudoGene v19,INTS6P1
Human PseudoGene v19,GCSHP1
Human PseudoGene v19,KRT18P56
Human PseudoGene v19,RP11-301A5.2
Human PseudoGene v19,CTD-2122P11.1
Human PseudoGene v19,CTD-2062O1.1
Human PseudoGene v19,CTD-2156G10.1
Human PseudoGene v19,MTHFD2P6
Human PseudoGene v19,CTD-2325A15.3
Human PseudoGene v19,CTD-2325A15.2
Human PseudoGene v19,CTD-2201E18.4
Human PseudoGene v19,CTD-2201E18.2
Human PseudoGene v19,CTD-2201E18.1
Human PseudoGene v19,RP11-447H19.3
Human PseudoGene v19,RP11-447H19.2
Human PseudoGene v19,RP11-447H19.1
Human PseudoGene v19,RP11-159F24.2
Human PseudoGene v19,EEF1A1P19
Human PseudoGene v19,CTD-2210P15.2
Human PseudoGene v19,RPL29P12
Human PseudoGene v19,RPL29P12
Human PseudoGene v19,RP11-484L7.1
Human PseudoGene v19,RP11-484L7.2
Human PseudoGene v19,RP11-269M20.2
Human PseudoGene v19,RP11-269M20.1
Human PseudoGene v19,RP11-317O24.3
Human PseudoGene v19,CTD-2312P21.1
Human PseudoGene v19,HMGB1P47
Human PseudoGene v19,CTD-2335O3.2
Human PseudoGene v19,KATNBL1P4
Human PseudoGene v19,RPS17P11
Human PseudoGene v19,CTD-2141G3.1
Human PseudoGene v19,CTD-2207L17.2
Human PseudoGene v19,CTD-2207L17.1
Human PseudoGene v19,RP11-94D20.1
Human PseudoGene v19,RP11-289K10.1
Human PseudoGene v19,ASS1P9
Human PseudoGene v19,RPL37P25
Human PseudoGene v19,RP11-45H22.1
Human PseudoGene v19,RP11-45H22.2
Human PseudoGene v19,GZMAP1
Human PseudoGene v19,RP11-506H20.2
Human PseudoGene v19,RNF138P1
Human PseudoGene v19,AK4P2
Human PseudoGene v19,RP11-175M2.1
Human PseudoGene v19,HNRNPH1P3
Human PseudoGene v19,CTD-2031P19.4
Human PseudoGene v19,CTD-2031P19.4
Human PseudoGene v19,RPL17P22
Human PseudoGene v19,RP11-365H8.2
Human PseudoGene v19,PSMC1P4
Human PseudoGene v19,HMGN1P17
Human PseudoGene v19,AC022431.1
Human PseudoGene v19,AC114973.1
Human PseudoGene v19,RP11-101B14.4
Human PseudoGene v19,RP11-101B14.1
Human PseudoGene v19,CTD-2516K3.3
Human PseudoGene v19,SALL4P1
Human PseudoGene v19,PGAM1P1
Human PseudoGene v19,CTD-2117L12.3
Human PseudoGene v19,RPL5P15
Human PseudoGene v19,NDUFB4P2
Human PseudoGene v19,RP11-546M4.1
Human PseudoGene v19,SETP21
Human PseudoGene v19,CTD-2003D5.1
Human PseudoGene v19,AC109133.1
Human PseudoGene v19,KRT8P31
Human PseudoGene v19,GNL3LP1
Human PseudoGene v19,RP11-631M6.3
Human PseudoGene v19,RP11-631M6.2
Human PseudoGene v19,RPL3P6
Human PseudoGene v19,CTD-2244C20.1
Human PseudoGene v19,RP11-95I19.2
Human PseudoGene v19,RP11-95I19.1
Human PseudoGene v19,ISCA1P1
Human PseudoGene v19,ISCA1P1
Human PseudoGene v19,RP11-586E1.1
Human PseudoGene v19,CTD-2049O17.1
Human PseudoGene v19,MRPL49P1
Human PseudoGene v19,CTD-2194F4.2
Human PseudoGene v19,RPEP1
Human PseudoGene v19,CTD-2375G15.1
Human PseudoGene v19,CTD-2353N24.1
Human PseudoGene v19,RP11-5P22.1
Human PseudoGene v19,RP11-287J9.1
Human PseudoGene v19,RP11-83M16.1
Human PseudoGene v19,RP11-83M16.2
Human PseudoGene v19,RP11-83M16.3
Human PseudoGene v19,RP11-83M16.4
Human PseudoGene v19,CTD-2060F24.1
Human PseudoGene v19,EEF1B2P2
Human PseudoGene v19,VWA8P1
Human PseudoGene v19,SUMO2P4
Human PseudoGene v19,CFL1P5
Human PseudoGene v19,CHCHD2P2
Human PseudoGene v19,RP11-1113N2.4
Human PseudoGene v19,RPS27P14
Human PseudoGene v19,RP11-848G14.2
Human PseudoGene v19,RP11-848G14.5
Human PseudoGene v19,RP11-848G14.5
Human PseudoGene v19,RP11-974F13.5
Human PseudoGene v19,RP11-98J23.1
Human PseudoGene v19,RP11-98J23.2
Human PseudoGene v19,CDH12P2
Human PseudoGene v19,RP11-1319K7.1
Human PseudoGene v19,RP11-1319K7.1
Human PseudoGene v19,CDH12P3
Human PseudoGene v19,RP11-1415C14.4
Human PseudoGene v19,RP11-1415C14.4
Human PseudoGene v19,RP11-1415C14.1
Human PseudoGene v19,RP11-1415C14.3
Human PseudoGene v19,RP11-1415C14.3
Human PseudoGene v19,RP11-1415C14.2
Human PseudoGene v19,RP11-497H16.7
Human PseudoGene v19,RP11-497H16.2
Human PseudoGene v19,RP11-497H16.8
Human PseudoGene v19,RP11-497H16.6
Human PseudoGene v19,RP11-497H16.6
Human PseudoGene v19,RP11-497H16.5
Human PseudoGene v19,RP11-497H16.4
Human PseudoGene v19,RP11-589F5.4
Human PseudoGene v19,RP11-589F5.4
Human PseudoGene v19,RP11-589F5.3
Human PseudoGene v19,CDH12P1
Human PseudoGene v19,RP11-1280N14.3
Human PseudoGene v19,CDH12P4
Human PseudoGene v19,GUSBP9
Human PseudoGene v19,GUSBP9
Human PseudoGene v19,RP11-1198D22.3
Human PseudoGene v19,RP11-1198D22.2
Human PseudoGene v19,PMCHL2
Human PseudoGene v19,RP11-1174L13.2
Human PseudoGene v19,HMGN1P12
Human PseudoGene v19,RP11-389C8.1
Human PseudoGene v19,YBX1P5
Human PseudoGene v19,RPL7P22
Human PseudoGene v19,AC063979.1
Human PseudoGene v19,CTD-2339M3.1
Human PseudoGene v19,CTC-250P20.2
Human PseudoGene v19,CTC-250P20.1
Human PseudoGene v19,RP11-232L2.1
Human PseudoGene v19,RP11-79P5.3
Human PseudoGene v19,AC099522.1
Human PseudoGene v19,AC099522.2
Human PseudoGene v19,CTD-2372A4.1
Human PseudoGene v19,CTD-2060C23.1
Human PseudoGene v19,CTD-2503O16.3
Human PseudoGene v19,CTD-2503O16.1
Human PseudoGene v19,RPL27AP5
Human PseudoGene v19,RP11-229C3.4
Human PseudoGene v19,SUMO2P5
Human PseudoGene v19,CTD-2235C13.1
Human PseudoGene v19,SLC25A5P9
Human PseudoGene v19,RP11-524L6.4
Human PseudoGene v19,RP11-524L6.3
Human PseudoGene v19,BIN2P2
Human PseudoGene v19,RP11-524L6.2
Human PseudoGene v19,CTC-235G5.1
Human PseudoGene v19,CTC-235G5.2
Human PseudoGene v19,RP11-466P24.2
Human PseudoGene v19,RP11-466P24.5
Human PseudoGene v19,RP11-466P24.2
Human PseudoGene v19,HMGN2P4
Human PseudoGene v19,RP11-466P24.4
Human PseudoGene v19,RP11-156N15.1
Human PseudoGene v19,RP11-156N15.1
Human PseudoGene v19,CTD-2275D10.2
Human PseudoGene v19,HMGB1P35
Human PseudoGene v19,ALDH7A1P1
Human PseudoGene v19,RPS2P24
Human PseudoGene v19,RPL7P23p
Human PseudoGene v19,RPL7P23p
Human PseudoGene v19,ACTBP2
Human PseudoGene v19,CTD-2179L22.1
Human PseudoGene v19,ATP6V1G1P6
Human PseudoGene v19,CTD-2037K23.1
Human PseudoGene v19,HMGB1P21
Human PseudoGene v19,CTD-2073O6.1
Human PseudoGene v19,CTD-2045M21.1
Human PseudoGene v19,CTD-2299I21.1
Human PseudoGene v19,CTC-422A18.1
Human PseudoGene v19,CTC-422A18.2
Human PseudoGene v19,CTC-451P13.1
Human PseudoGene v19,RP11-342F17.1
Human PseudoGene v19,RP11-342F17.2
Human PseudoGene v19,CTC-431G16.3
Human PseudoGene v19,RP11-168A11.4
Human PseudoGene v19,TRMT112P2
Human PseudoGene v19,KRT18P45
Human PseudoGene v19,CTC-512J14.7
Human PseudoGene v19,CTC-512J14.1
Human PseudoGene v19,RBMX2P5
Human PseudoGene v19,RBMX2P5
Human PseudoGene v19,CTC-512J14.5
Human PseudoGene v19,HNRNPA1P12
Human PseudoGene v19,CTD-2015H6.2
Human PseudoGene v19,CTD-2015H6.1
Human PseudoGene v19,DBIP2
Human PseudoGene v19,RP11-241J12.3
Human PseudoGene v19,RP11-241J12.1
Human PseudoGene v19,CTD-2193P3.1
Human PseudoGene v19,CTD-2248H3.1
Human PseudoGene v19,SHFM1P1
Human PseudoGene v19,PPIAP11
Human PseudoGene v19,RPS23P5
Human PseudoGene v19,RPL5P16
Human PseudoGene v19,CTD-2218K11.3
Human PseudoGene v19,ST13P12
Human PseudoGene v19,CTD-2110K23.1
Human PseudoGene v19,COQ10BP2
Human PseudoGene v19,FTH1P9
Human PseudoGene v19,CTC-484M2.1
Human PseudoGene v19,RP11-456A14.1
Human PseudoGene v19,RP11-509M23.1
Human PseudoGene v19,RBBP4P6
Human PseudoGene v19,RP11-1072N2.2
Human PseudoGene v19,RP11-1072N2.2
Human PseudoGene v19,RP11-1072N2.4
Human PseudoGene v19,RPL5P17
Human PseudoGene v19,CTC-534B23.1
Human PseudoGene v19,RPS2P25
Human PseudoGene v19,PTP4A1P4
Human PseudoGene v19,CTD-2299E8.1
Human PseudoGene v19,CTD-2161E19.1
Human PseudoGene v19,AC010243.1
Human PseudoGene v19,RPS3AP22
Human PseudoGene v19,CTC-498M16.3
Human PseudoGene v19,CTC-470C15.1
Human PseudoGene v19,AC093510.1
Human PseudoGene v19,CTD-2266L18.1
Human PseudoGene v19,CTD-2061E19.1
Human PseudoGene v19,RAB5CP2
Human PseudoGene v19,PCBP2P3
Human PseudoGene v19,LDHBP3
Human PseudoGene v19,CCT7P2
Human PseudoGene v19,POLD2P1
Human PseudoGene v19,NPM1P27
Human PseudoGene v19,MTND5P12
Human PseudoGene v19,MTND6P3
Human PseudoGene v19,RP11-461G12.2
Human PseudoGene v19,CTC-303L1.1
Human PseudoGene v19,CTC-303L1.1
Human PseudoGene v19,CTC-484P3.1
Human PseudoGene v19,CTD-2538A21.1
Human PseudoGene v19,HSPD1P11
Human PseudoGene v19,AC008592.3
Human PseudoGene v19,FABP5P5
Human PseudoGene v19,AC008850.3
Human PseudoGene v19,AC008865.1
Human PseudoGene v19,SETP22
Human PseudoGene v19,CTD-2278B20.1
Human PseudoGene v19,YTHDF1P1
Human PseudoGene v19,RP11-155G15.3
Human PseudoGene v19,RP11-72K17.2
Human PseudoGene v19,RP11-72K17.1
Human PseudoGene v19,AC008834.2
Human PseudoGene v19,RP11-274E7.1
Human PseudoGene v19,RP11-274E7.2
Human PseudoGene v19,CH17-12M21.1
Human PseudoGene v19,KRT8P32
Human PseudoGene v19,MRPS35P2
Human PseudoGene v19,RP11-474J18.2
Human PseudoGene v19,RP11-474J18.1
Human PseudoGene v19,CTBP2P4
Human PseudoGene v19,CTC-463N11.1
Human PseudoGene v19,CSNK1A1P3
Human PseudoGene v19,CTD-2007H13.1
Human PseudoGene v19,RP11-93O17.1
Human PseudoGene v19,RP11-93O17.2
Human PseudoGene v19,GUSBP8
Human PseudoGene v19,CTD-2151A2.2
Human PseudoGene v19,CTD-2151A2.3
Human PseudoGene v19,CTD-2160D9.1
Human PseudoGene v19,EEF1A1P20
Human PseudoGene v19,RP11-475J5.7
Human PseudoGene v19,RP11-475J5.11
Human PseudoGene v19,MTND5P10
Human PseudoGene v19,RP11-475J5.6
Human PseudoGene v19,RP11-475J5.9
Human PseudoGene v19,RP11-475J5.10
Human PseudoGene v19,RP11-475J5.8
Human PseudoGene v19,MTATP6P2
Human PseudoGene v19,RP11-475J5.4
Human PseudoGene v19,RP11-475J5.5
Human PseudoGene v19,OR7H2P
Human PseudoGene v19,OR7H2P
Human PseudoGene v19,RP11-1152B5.1
Human PseudoGene v19,EIF3KP1
Human PseudoGene v19,AC010423.1
Human PseudoGene v19,RAB9BP1
Human PseudoGene v19,RAB9BP1
Human PseudoGene v19,CTC-278L1.1
Human PseudoGene v19,CTD-2285G11.1
Human PseudoGene v19,PSMC1P5
Human PseudoGene v19,RP11-252I13.1
Human PseudoGene v19,RP11-120B7.1
Human PseudoGene v19,CTC-329H14.1
Human PseudoGene v19,RP11-47F1.1
Human PseudoGene v19,GJA1P1
Human PseudoGene v19,GJA1P1
Human PseudoGene v19,CTD-2128F4.1
Human PseudoGene v19,KRT18P42
Human PseudoGene v19,CTC-287O8.1
Human PseudoGene v19,PGAM5P1
Human PseudoGene v19,CTD-2026D23.1
Human PseudoGene v19,CTD-2089O24.1
Human PseudoGene v19,CTD-2089O24.2
Human PseudoGene v19,AC010468.3
Human PseudoGene v19,AC010468.1
Human PseudoGene v19,HMGN1P13
Human PseudoGene v19,CTD-2367A17.1
Human PseudoGene v19,HMGN1P14
Human PseudoGene v19,CTC-470E21.1
Human PseudoGene v19,HMGB3P16
Human PseudoGene v19,RP11-159K7.1
Human PseudoGene v19,CBX3P3
Human PseudoGene v19,XBP1P1
Human PseudoGene v19,CTC-428G20.1
Human PseudoGene v19,HMGN1P15
Human PseudoGene v19,CTNNAP1
Human PseudoGene v19,AK3P4
Human PseudoGene v19,CTB-161J7.1
Human PseudoGene v19,CTB-161J7.2
Human PseudoGene v19,CCT5P1
Human PseudoGene v19,CTC-505O3.1
Human PseudoGene v19,CTC-555I19.1
Human PseudoGene v19,CTD-2287O16.1
Human PseudoGene v19,CTD-2287O16.1
Human PseudoGene v19,HMGN2P27
Human PseudoGene v19,AC010296.1
Human PseudoGene v19,CTB-118N6.1
Human PseudoGene v19,RPS17P2
Human PseudoGene v19,RPS17P2
Human PseudoGene v19,RP11-492L8.1
Human PseudoGene v19,RPL35AP15
Human PseudoGene v19,RP11-74D3.2
Human PseudoGene v19,RPL7L1P4
Human PseudoGene v19,PTMAP2
Human PseudoGene v19,CTB-161M19.1
